cleaned_text,char_count,word_count,exclamation_count,has_url,label_encoded,label
that s what i love to hear v see you sundayish then,51,12,0,0,0,ham
block breaker now comes in deluxe format with new features and great graphics from t mobile buy for just 5 by replying get bbdeluxe and take the challenge,154,28,0,0,1,spam
v skint too but fancied few bevies waz gona go meet othrs in spoon but jst bin watchng planet earth sofa is v comfey if i dont make it hav gd night,147,32,0,0,0,ham
a 400 xmas reward is waiting for you! our computer has randomly picked you from our loyal mobile customers to receive a 400 reward just call 09066380611,152,27,1,0,1,spam
especially since i talk about boston all up in my personal statement lol! i woulda changed that if i had realized it said nyc! it says boston now,145,28,2,0,0,ham
promotion number 8714714 ur awarded a city break and could win a 200 summer shopping spree every wk txt store to 88039 skilgme tscs087147403231winawk!age16 1 50perwksub,168,26,1,0,1,spam
nooooooo i m gonna be bored to death all day cable and internet outage,70,14,0,0,0,ham
why nothing ok anyway give me treat,35,7,0,0,0,ham
had your mobile 11mths ? update for free to oranges latest colour camera mobiles unlimited weekend calls call mobile upd8 on freefone 08000839402 or 2stoptx,156,25,0,0,1,spam
pls go there today lt gt i dont want any excuses,48,11,0,0,0,ham
why did i wake up on my own gt,30,9,0,0,0,ham
oic cos me n my sis got no lunch today my dad went out so dunno whether 2 eat in sch or wat,91,23,0,0,0,ham
sorry man accidentally left my phone on silent last night and didn t check it til i got up,90,19,0,0,0,ham
she s borderline but yeah whatever,34,6,0,0,0,ham
tmr then brin lar aiya later i come n c lar mayb neva set properly got da help sheet wif,88,20,0,0,0,ham
hello damn this christmas thing i think i have decided to keep this mp3 that doesnt work,88,17,0,0,0,ham
ok,2,1,0,0,0,ham
hurt me tease me make me cry but in the end of my life when i die plz keep one rose on my grave and say stupid i miss u have a nice day bslvyl,142,35,0,0,0,ham
all e best 4 ur exam later,26,7,0,0,0,ham
wat doing now?,14,3,0,0,0,ham
u were outbid by simonwatson5120 on the shinco dvd plyr 2 bid again visit sms ac smsrewards 2 end bid notifications reply end out,129,24,0,0,1,spam
do 1 thing! change that sentence into because i want 2 concentrate in my educational career im leaving here,107,19,1,0,0,ham
night has ended for another day morning has come in a special way may you smile like the sunny rays and leaves your worries at the blue blue bay gud mrng,153,31,0,0,0,ham
ok,2,1,0,0,0,ham
one of the joys in lifeis waking up each daywith thoughts that somewheresomeone cares enough tosend a warm morning greeting,123,20,0,0,0,ham
stupid auto correct on my phone,31,6,0,0,0,ham
when should i come over?,24,5,0,0,0,ham
no on the way home so if not for the long dry spell the season would have been over,83,19,0,0,0,ham
hi where are you? we re at and they re not keen to go out i kind of am but feel i shouldn t so can we go out tomo don t mind do you?,132,35,0,0,0,ham
hi hun! im not comin 2nite tell every1 im sorry 4 me hope u ava goodtime!oli rang melnite ifink it mite b sorted but il explain everythin on mon l8rs x,151,31,2,0,0,ham
exactly anyways how far is jide her to study or just visiting,61,12,0,0,0,ham
response is one of d powerful weapon 2 occupy a place in others heart so always give response 2 who cares 4 u gud night swt dreams take care,140,29,0,0,0,ham
just finished eating got u a plate not leftovers this time,58,11,0,0,0,ham
hi cts employee how are you?,28,6,0,0,0,ham
wot student discount can u get on books?,40,8,0,0,0,ham
anything lar,12,2,0,0,0,ham
you got called a tool?,22,5,0,0,0,ham
no i ll meet you in the library,31,8,0,0,0,ham
want to send me a virtual hug? i need one,41,10,0,0,0,ham
sure i ll see if i can come by in a bit,39,12,0,0,0,ham
hi where you you in home or calicut?,36,8,0,0,0,ham
lol wtf random btw is that your lunch break,43,9,0,0,0,ham
i love you !!! you know? can you feel it? does it make your belly warm? i wish it does my love i shall meet you in your dreams ahmad adoring kiss,145,32,3,0,0,ham
yeah work is fine started last week all the same stuff as before dull but easy and guys are fun!,96,20,1,0,0,ham
sms services for your inclusive text credits pls goto url login unsubscribe with stop no extra charge help 08700469649 po box420 ip4 5we,136,23,0,1,1,spam
who were those people ? were you in a tour ? i thought you were doing that sofa thing you sent me ? your curious sugar,118,26,0,0,0,ham
not planned yet going to join company on jan 5 only don know what will happen after that,88,18,0,0,0,ham
hey darlin i can pick u up at college if u tell me wen where 2 mt love pete xx,78,20,0,0,0,ham
got hella gas money want to go on a grand nature adventure with galileo in a little bit?,88,18,0,0,0,ham
r u sam p in eachother if we meet we can go 2 my house,54,15,0,0,0,ham
cheers lou! yeah was a goodnite shame u neva came! c ya gailxx,62,13,2,0,0,ham
gokila is talking with you aha,30,6,0,0,0,ham
yup i m free,12,4,0,0,0,ham
wat time r going to xin s hostel?,33,8,0,0,0,ham
mum hope you are having a great day hoping this text meets you well and full of life have a great day abiola,108,23,0,0,0,ham
you are gorgeous! keep those pix cumming thank you!,51,9,2,0,0,ham
i ve got lt gt any way i could pick up?,39,11,0,0,0,ham
ard 530 lor i ok then message lor,33,8,0,0,0,ham
645,3,1,0,0,0,ham
wat r u doing now?,18,5,0,0,0,ham
from someone not to smoke when every time i ve smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,140,29,0,0,0,ham
it s 6 to get in is that ok?,28,9,0,0,0,ham
ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! love me xxx,128,27,1,0,0,ham
great! i have to run now so ttyl!,33,8,2,0,0,ham
free tones hope you enjoyed your new content text stop to 61610 to unsubscribe help 08712400602450p provided by tones2you co uk,127,21,0,0,1,spam
she s find i sent you an offline message to know how anjola s now,65,15,0,0,0,ham
don no da whats you plan?,25,6,0,0,0,ham
looks like you found something to do other than smoke great job!,64,12,1,0,0,ham
have a safe trip to nigeria wish you happiness and very soon company to share moments with,90,17,0,0,0,ham
sorry i ll call later,21,5,0,0,0,ham
yes there were many sweets,26,5,0,0,0,ham
then dun wear jeans lor,23,5,0,0,0,ham
for ur chance to win a 250 wkly shopping spree txt shop to 80878 t s c s url custcare 08715705022 1x150p wk,107,23,0,1,1,spam
yes but they said its it,24,6,0,0,0,ham
not a drop in the tank,22,6,0,0,0,ham
ok pa nothing problem,21,4,0,0,0,ham
i m cool ta luv but v tired 2 cause i have been doin loads of planning all wk we have got our social services inspection at the nursery! take care spk sn x,155,34,1,0,0,ham
desires u going to doctor 4 liver and get a bit stylish get ur hair managed thats it,84,18,0,0,0,ham
excellent! are you ready to moan and scream in ecstasy?,55,10,1,0,0,ham
i m home,8,3,0,0,0,ham
this girl does not stay in bed this girl doesn t need recovery time id rather pass out while having fun then be cooped up in bed,128,27,0,0,0,ham
so u wan 2 come for our dinner tonight a not?,45,11,0,0,0,ham
no da i am happy that we sit together na,40,10,0,0,0,ham
oh yeah i forgot u can only take 2 out shopping at once,55,13,0,0,0,ham
i actually did for the first time in a while i went to bed not too long after i spoke with you woke up at 7 how was your night?,127,30,0,0,0,ham
jus finished avatar nigro,25,4,0,0,0,ham
btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude,114,24,0,0,0,ham
are you being good baby?,24,5,0,0,0,ham
maybe you should find something else to do instead???,53,9,0,0,0,ham
also sir i sent you an email about how to log into the usc payment portal i ll send you another message that should explain how things are back home have a great weekend,169,34,0,0,0,ham
yeah but which is worse for i,29,7,0,0,0,ham
hmm my uncle just informed me that he s paying the school directly so pls buy food,82,17,0,0,0,ham
ha ha nan yalrigu heltini iyo kothi chikku u shared many things wit me so far i didn t told any body and even uttered a word abt u if ur trusting me so much how can i tell these to others plz nxt time dont use those words to me ok chikku b,239,54,0,0,0,ham
gud ni8 swt drms take care,26,6,0,0,0,ham
free ringtone! reply real or poly eg real1 1 pushbutton 2 dontcha 3 babygoodbye 4 golddigger 5 webeburnin 1st tone free and 6 more when u join for 3 wk,151,30,1,0,1,spam
did you try making another butt,31,6,0,0,0,ham
urgent! this is the 2nd attempt to contact u!u have won 1000call 09071512432 b4 300603t csbcm4235wc1n3xx callcost150ppmmobilesvary max 7 50,139,20,2,0,1,spam
our prasanth ettans mother passed away last night just pray for her and family,78,14,0,0,0,ham
my birthday is on feb lt gt da,30,8,0,0,0,ham
is there a reason we ve not spoken this year? anyways have a great week and all the best in your exam,101,22,0,0,0,ham
lol no u can trust me,21,6,0,0,0,ham
where do you need to go to get it?,34,9,0,0,0,ham
hello! how s you and how did saturday go? i was just texting to see if you d decided to do anything tomo not that i m trying to invite myself or anything!,154,33,2,0,0,ham
k i yan jiu liao sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb sun can go cine frm 1030 to 2 den hop to orc mrt 4 hip hop at 4,145,41,0,0,0,ham
ur balance is now 500 ur next question is who sang uptown girl in the 80 s ? 2 answer txt ur answer to 83600 good luck!,119,27,1,0,1,spam
cuz ibored and don wanna study,30,6,0,0,0,ham
for real tho this sucks i can t even cook my whole electricity is out and i m hungry,84,19,0,0,0,ham
aight tomorrow around lt gt it is,33,7,0,0,0,ham
your free ringtone is waiting to be collected simply text the password mix to 85069 to verify get usher and britney fml po box 5249 mk17 92h 450ppw 16,150,29,0,0,1,spam
house maid is the murderer coz the man was murdered on lt gt th january as public holiday all govt instituitions are closed including post office understand?,157,27,0,0,0,ham
it s cool let me know before it kicks off around lt gt i ll be out and about all day,84,21,0,0,0,ham
buzz! hey my love ! i think of you and hope your day goes well did you sleep in ? i miss you babe i long for the moment we are together again loving smile,154,35,2,0,0,ham
can call me at 10 10 to make sure dat i ve woken up,51,14,0,0,0,ham
your opinion about me? 1 over 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 not matured 8 stylish 9 simple pls reply,125,26,0,0,0,ham
is toshiba portege m100 gd?,27,5,0,0,0,ham
back 2 work 2morro half term over! can u c me 2nite 4 some sexy passion b4 i have 2 go back? chat now 09099726481 luv dena calls 1 minmobsmorelkpobox177hp51fl,158,30,1,0,1,spam
once free call me sir i am waiting for you,42,10,0,0,0,ham
from tomorrow onwards eve 6 to 3 work,37,8,0,0,0,ham
i accidentally deleted the message resend please,48,7,0,0,0,ham
good good job i like entrepreneurs,34,6,0,0,0,ham
my drive can only be read i need to write,41,10,0,0,0,ham
on the road so cant txt,23,6,0,0,0,ham
u calling me right? call my hand phone,38,8,0,0,0,ham
i know you are thinkin malaria but relax children cant handle malaria she would have been worse and its gastroenteritis if she takes enough to replace her loss her temp will reduce and if you give her malaria meds now she will just vomit its a self limiting illness she has which means in a few days it will completely stop,323,61,0,0,0,ham
buy one egg for me da please,28,7,0,0,0,ham
solve d case a man was found murdered on lt decimal gt lt gt afternoon 1 his wife called police 2 police questioned everyone 3 wife sir i was sleeping when the murder took place 4 cook i was cooking 5 gardener i was picking vegetables 6 house maid i went 2 d post office 7 children we went 2 play 8 neighbour we went 2 a marriage police arrested d murderer immediately who s it? reply with reason if u r brilliant,413,83,0,0,0,ham
aight let me know when you re gonna be around usf,49,11,0,0,0,ham
those ducking chinchillas,25,3,0,0,0,ham
i want to send something that can sell fast lt gt k is not easy money,69,16,0,0,0,ham
i also thk too fast xy suggest one not me u dun wan it s ok going 2 rain leh where got gd,89,23,0,0,0,ham
i m ok wif it cos i like 2 try new things but i scared u dun like mah cos u said not too loud,93,25,0,0,0,ham
k you are the only girl waiting in reception ah?,48,10,0,0,0,ham
it means u could not keep ur words,34,8,0,0,0,ham
naughty little thought its better to flirt flirt n flirt rather than loving someone n gettin hurt hurt n hurt gud nyt,117,22,0,0,0,ham
hiya comin 2 bristol 1 st week in april les got off rudi on new yrs eve but i was snoring they were drunk! u bak at college yet? my work sends ink 2 bath,153,35,1,0,0,ham
hey anyway i have to,20,5,0,0,0,ham
your opinion about me? 1 over 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 not matured 8 stylish 9 simple pls reply,125,26,0,0,0,ham
accordingly i repeat just text the word ok on your mobile phone and send,72,14,0,0,1,spam
